Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB
R2	2010-04-20	2010-04-14	-62.176362982600004	-58.8985039891	116.0	6	0.4905
R2	2010-04-27	2010-04-20	-62.176362982600004	-58.8985039891	116.0	7	0.46
R2	2010-05-13	2010-04-27	-62.176362982600004	-58.8985039891	116.0	16	0.435
R2	2010-05-20	2010-05-13	-62.176362982600004	-58.8985039891	116.0	7	0.45
R2	2010-11-09	2010-05-20	-62.176362982600004	-58.8985039891	116.0	173	1.02883
R2	2010-11-29	2010-11-09	-62.176362982600004	-58.8985039891	116.0	20	0.9309999999999999
R2	2010-12-11	2010-11-29	-62.176362982600004	-58.8985039891	116.0	12	0.9918
R2	2010-12-21	2010-12-11	-62.176362982600004	-58.8985039891	116.0	10	1.05468
R2	2010-12-30	2010-12-21	-62.176362982600004	-58.8985039891	116.0	9	1.01179
R2	2011-01-07	2010-12-30	-62.176362982600004	-58.8985039891	116.0	8	0.8220000000000001
R2	2011-01-15	2011-01-07	-62.176362982600004	-58.8985039891	116.0	8	0.7558
R2	2011-01-23	2011-01-15	-62.176362982600004	-58.8985039891	116.0	8	0.7603
R2	2011-01-31	2011-01-23	-62.176362982600004	-58.8985039891	116.0	8	0.6317
R2	2011-02-07	2011-01-31	-62.176362982600004	-58.8985039891	116.0	7	0.5757
R2	2011-02-15	2011-02-07	-62.176362982600004	-58.8985039891	116.0	8	0.4524
R2	2011-02-25	2011-02-15	-62.176362982600004	-58.8985039891	116.0	10	0.1972
R2	2011-03-14	2011-02-25	-62.176362982600004	-58.8985039891	116.0	17	-0.1148
R2	2011-03-22	2011-03-14	-62.176362982600004	-58.8985039891	116.0	8	-0.1886
R2	2011-04-06	2011-03-22	-62.176362982600004	-58.8985039891	116.0	15	0.14
R2	2011-04-24	2011-04-06	-62.176362982600004	-58.8985039891	116.0	18	0.1266
R2	2011-05-10	2011-04-24	-62.176362982600004	-58.8985039891	116.0	16	0.2458
R2	2011-05-24	2011-05-10	-62.176362982600004	-58.8985039891	116.0	14	0.2735
R2	2011-06-07	2011-05-24	-62.176362982600004	-58.8985039891	116.0	14	0.22089999999999999
R2	2011-06-20	2011-06-07	-62.176362982600004	-58.8985039891	116.0	13	0.2306
R2	2011-07-05	2011-06-20	-62.176362982600004	-58.8985039891	116.0	15	0.33149999999999996
R2	2011-07-19	2011-07-05	-62.176362982600004	-58.8985039891	116.0	14	0.3044
R2	2011-08-07	2011-07-19	-62.176362982600004	-58.8985039891	116.0	19	0.3392
R2	2011-08-22	2011-08-07	-62.176362982600004	-58.8985039891	116.0	15	0.3933
R2	2011-09-06	2011-08-22	-62.176362982600004	-58.8985039891	116.0	15	0.46399999999999997
R2	2011-09-22	2011-09-06	-62.176362982600004	-58.8985039891	116.0	16	0.5018
R2	2011-10-06	2011-09-22	-62.176362982600004	-58.8985039891	116.0	14	0.5046
R2	2011-10-20	2011-10-06	-62.176362982600004	-58.8985039891	116.0	14	0.5663
R2	2011-11-17	2011-10-20	-62.176362982600004	-58.8985039891	116.0	28	0.6292
R2	2011-12-04	2011-11-17	-62.176362982600004	-58.8985039891	116.0	17	0.6838
R2	2011-12-19	2011-12-04	-62.176362982600004	-58.8985039891	116.0	15	0.37939999999999996
R2	2012-01-07	2011-12-19	-62.176362982600004	-58.8985039891	116.0	19	0.2303
R2	2012-01-20	2012-01-07	-62.176362982600004	-58.8985039891	116.0	13	0.0592
R2	2012-02-04	2012-01-20	-62.176362982600004	-58.8985039891	116.0	15	-0.0902
R2	2012-02-19	2012-02-04	-62.176362982600004	-58.8985039891	116.0	15	-0.193
R2	2012-03-04	2012-02-19	-62.176362982600004	-58.8985039891	116.0	14	-0.4562
R2	2012-03-17	2012-03-04	-62.176362982600004	-58.8985039891	116.0	13	-0.7081999999999999
R2	2012-03-30	2012-03-17	-62.176362982600004	-58.8985039891	116.0	13	-0.7802
R3	2007-11-08	2007-11-08	-62.1750969895	-58.894563693100004	135.0	0	0.696
R3	2007-12-09	2007-11-08	-62.1750969895	-58.894563693100004	135.0	31	0.77736
R3	2007-12-18	2007-12-09	-62.1750969895	-58.894563693100004	135.0	9	0.7878000000000001
R3	2007-12-26	2007-12-18	-62.1750969895	-58.894563693100004	135.0	8	0.77616
R3	2008-01-05	2007-12-26	-62.1750969895	-58.894563693100004	135.0	10	0.58
R3	2008-01-12	2008-01-05	-62.1750969895	-58.894563693100004	135.0	7	0.60634
R3	2008-01-19	2008-01-12	-62.1750969895	-58.894563693100004	135.0	7	0.5505599999999999
