Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB	SMB1	SMB_diff
R2	2009-11-12	2009-03-27	-62.176362982600004	-58.8985039891	116.0	230	0.9547	149.92	-0.5444999999999999
R2	2009-12-13	2009-11-12	-62.176362982600004	-58.8985039891	116.0	31	1.1577	95.47	0.20299999999999996
R2	2009-12-21	2009-12-13	-62.176362982600004	-58.8985039891	116.0	8	0.9845	115.77	-0.17319999999999994
R2	2009-12-28	2009-12-21	-62.176362982600004	-58.8985039891	116.0	7	0.8473	98.45	-0.1372
R2	2010-01-11	2009-12-28	-62.176362982600004	-58.8985039891	116.0	14	0.8748	84.73	0.0275
R2	2010-01-18	2010-01-11	-62.176362982600004	-58.8985039891	116.0	7	0.7979999999999999	87.48	-0.07680000000000006
R2	2010-01-25	2010-01-18	-62.176362982600004	-58.8985039891	116.0	7	0.6668000000000001	79.8	-0.1311999999999999
R2	2010-02-01	2010-01-25	-62.176362982600004	-58.8985039891	116.0	7	0.6781999999999999	66.68	0.011399999999999863
R2	2010-02-15	2010-02-01	-62.176362982600004	-58.8985039891	116.0	14	0.6413	67.82	-0.036899999999999974
R2	2010-02-22	2010-02-15	-62.176362982600004	-58.8985039891	116.0	7	0.618	64.13	-0.023299999999999984
R2	2010-03-01	2010-02-22	-62.176362982600004	-58.8985039891	116.0	7	0.6259	61.8	0.007900000000000063
R2	2010-03-08	2010-03-01	-62.176362982600004	-58.8985039891	116.0	7	0.5277000000000001	62.59	-0.09820000000000001
R2	2010-03-15	2010-03-08	-62.176362982600004	-58.8985039891	116.0	7	0.46240000000000003	52.77	-0.06530000000000001
R2	2010-03-23	2010-03-15	-62.176362982600004	-58.8985039891	116.0	8	0.4429	46.24	-0.019500000000000028
R2	2010-03-29	2010-03-23	-62.176362982600004	-58.8985039891	116.0	6	0.5529	44.29	0.11
R2	2010-04-05	2010-03-29	-62.176362982600004	-58.8985039891	116.0	7	0.5015999999999999	55.29	-0.051300000000000026
R2	2010-04-12	2010-04-05	-62.176362982600004	-58.8985039891	116.0	7	0.43320000000000003	50.16	-0.06839999999999996
R2	2010-04-14	2010-04-12	-62.176362982600004	-58.8985039891	116.0	2	0.4218	43.32	-0.011400000000000006
R2	2010-04-20	2010-04-14	-62.176362982600004	-58.8985039891	116.0	6	0.4905	42.18	0.06869999999999997
R2	2010-04-27	2010-04-20	-62.176362982600004	-58.8985039891	116.0	7	0.46	49.05	-0.03049999999999997
R2	2010-05-13	2010-04-27	-62.176362982600004	-58.8985039891	116.0	16	0.435	46.0	-0.025
R2	2010-05-20	2010-05-13	-62.176362982600004	-58.8985039891	116.0	7	0.45	43.5	0.015
R2	2010-11-09	2010-05-20	-62.176362982600004	-58.8985039891	116.0	173	1.02883	45.0	0.57883
R2	2010-11-29	2010-11-09	-62.176362982600004	-58.8985039891	116.0	20	0.9309999999999999	102.883	-0.09783000000000001
R2	2010-12-11	2010-11-29	-62.176362982600004	-58.8985039891	116.0	12	0.9918	93.1	0.060800000000000125
R2	2010-12-21	2010-12-11	-62.176362982600004	-58.8985039891	116.0	10	1.05468	99.18	0.06287999999999996
R2	2010-12-30	2010-12-21	-62.176362982600004	-58.8985039891	116.0	9	1.01179	105.468	-0.04289000000000001
R2	2011-01-07	2010-12-30	-62.176362982600004	-58.8985039891	116.0	8	0.8220000000000001	101.179	-0.18979
R2	2011-01-15	2011-01-07	-62.176362982600004	-58.8985039891	116.0	8	0.7558	82.2	-0.06620000000000005
R2	2011-01-23	2011-01-15	-62.176362982600004	-58.8985039891	116.0	8	0.7603	75.58	0.004500000000000028
R2	2011-01-31	2011-01-23	-62.176362982600004	-58.8985039891	116.0	8	0.6317	76.03	-0.1286
R2	2011-02-07	2011-01-31	-62.176362982600004	-58.8985039891	116.0	7	0.5757	63.17	-0.056000000000000015
R2	2011-02-15	2011-02-07	-62.176362982600004	-58.8985039891	116.0	8	0.4524	57.57	-0.12329999999999998
R2	2011-02-25	2011-02-15	-62.176362982600004	-58.8985039891	116.0	10	0.1972	45.24	-0.25520000000000004
R2	2011-03-14	2011-02-25	-62.176362982600004	-58.8985039891	116.0	17	-0.1148	19.72	-0.312
R2	2011-03-22	2011-03-14	-62.176362982600004	-58.8985039891	116.0	8	-0.1886	-11.48	-0.07379999999999999
R2	2011-04-06	2011-03-22	-62.176362982600004	-58.8985039891	116.0	15	0.14	-18.86	0.3286
R2	2011-04-24	2011-04-06	-62.176362982600004	-58.8985039891	116.0	18	0.1266	14.0	-0.013399999999999999
R2	2011-05-10	2011-04-24	-62.176362982600004	-58.8985039891	116.0	16	0.2458	12.66	0.11919999999999999
R2	2011-05-24	2011-05-10	-62.176362982600004	-58.8985039891	116.0	14	0.2735	24.58	0.02770000000000003
R2	2011-06-07	2011-05-24	-62.176362982600004	-58.8985039891	116.0	14	0.22089999999999999	27.35	-0.052600000000000015
R2	2011-06-20	2011-06-07	-62.176362982600004	-58.8985039891	116.0	13	0.2306	22.09	0.009699999999999988
R2	2011-07-05	2011-06-20	-62.176362982600004	-58.8985039891	116.0	15	0.33149999999999996	23.06	0.1009
R2	2011-07-19	2011-07-05	-62.176362982600004	-58.8985039891	116.0	14	0.3044	33.15	-0.02709999999999997
R2	2011-08-07	2011-07-19	-62.176362982600004	-58.8985039891	116.0	19	0.3392	30.44	0.034800000000000005
R2	2011-08-22	2011-08-07	-62.176362982600004	-58.8985039891	116.0	15	0.3933	33.92	0.05409999999999997
R2	2011-09-06	2011-08-22	-62.176362982600004	-58.8985039891	116.0	15	0.46399999999999997	39.33	0.0707
R2	2011-09-22	2011-09-06	-62.176362982600004	-58.8985039891	116.0	16	0.5018	46.4	0.037800000000000014
R2	2011-10-06	2011-09-22	-62.176362982600004	-58.8985039891	116.0	14	0.5046	50.18	0.0028000000000000112
R2	2011-10-20	2011-10-06	-62.176362982600004	-58.8985039891	116.0	14	0.5663	50.46	0.06170000000000002
R2	2011-11-17	2011-10-20	-62.176362982600004	-58.8985039891	116.0	28	0.6292	56.63	0.0629
R2	2011-12-04	2011-11-17	-62.176362982600004	-58.8985039891	116.0	17	0.6838	62.92	0.05459999999999994
R2	2011-12-19	2011-12-04	-62.176362982600004	-58.8985039891	116.0	15	0.37939999999999996	68.38	-0.3044
R2	2012-01-07	2011-12-19	-62.176362982600004	-58.8985039891	116.0	19	0.2303	37.94	-0.14909999999999995
R2	2012-01-20	2012-01-07	-62.176362982600004	-58.8985039891	116.0	13	0.0592	23.03	-0.1711
R2	2012-02-04	2012-01-20	-62.176362982600004	-58.8985039891	116.0	15	-0.0902	5.92	-0.1494
R2	2012-02-19	2012-02-04	-62.176362982600004	-58.8985039891	116.0	15	-0.193	-9.02	-0.10280000000000002
R2	2012-03-04	2012-02-19	-62.176362982600004	-58.8985039891	116.0	14	-0.4562	-19.3	-0.2632
R2	2012-03-17	2012-03-04	-62.176362982600004	-58.8985039891	116.0	13	-0.7081999999999999	-45.62	-0.25199999999999995
R2	2012-03-30	2012-03-17	-62.176362982600004	-58.8985039891	116.0	13	-0.7802	-70.82	-0.07200000000000002
R3	2007-11-08	2007-11-08	-62.1750969895	-58.894563693100004	135.0	0	0.696	0.0	0.696
R3	2007-12-09	2007-11-08	-62.1750969895	-58.894563693100004	135.0	31	0.77736	69.6	0.0813600000000001
R3	2007-12-18	2007-12-09	-62.1750969895	-58.894563693100004	135.0	9	0.7878000000000001	77.736	0.01043999999999997
R3	2007-12-26	2007-12-18	-62.1750969895	-58.894563693100004	135.0	8	0.77616	78.78	-0.011640000000000015
R3	2008-01-05	2007-12-26	-62.1750969895	-58.894563693100004	135.0	10	0.58	77.616	-0.19616
R3	2008-01-12	2008-01-05	-62.1750969895	-58.894563693100004	135.0	7	0.60634	58.0	0.026340000000000002
R3	2008-01-19	2008-01-12	-62.1750969895	-58.894563693100004	135.0	7	0.5505599999999999	60.634	-0.05578000000000003
R3	2008-01-26	2008-01-19	-62.1750969895	-58.894563693100004	135.0	7	0.39299999999999996	55.056	-0.15756
R3	2008-02-02	2008-01-26	-62.1750969895	-58.894563693100004	135.0	7	0.30044	39.3	-0.09255999999999996
R3	2008-02-09	2008-02-02	-62.1750969895	-58.894563693100004	135.0	7	0.28187999999999996	30.044	-0.018560000000000017
R3	2008-02-16	2008-02-09	-62.1750969895	-58.894563693100004	135.0	7	0.1552	28.188	-0.12668
R3	2008-02-24	2008-02-16	-62.1750969895	-58.894563693100004	135.0	8	0.0	15.52	-0.1552
R3	2008-03-02	2008-02-24	-62.1750969895	-58.894563693100004	135.0	7	-0.024	0.0	-0.024
R3	2008-03-07	2008-03-02	-62.1750969895	-58.894563693100004	135.0	5	-0.11199999999999999	-2.4	-0.088
R3	2008-03-09	2008-03-07	-62.1750969895	-58.894563693100004	135.0	2	-0.128	-11.2	-0.016000000000000014
R3	2008-11-03	2008-03-09	-62.1750969895	-58.894563693100004	135.0	239	0.50184	-12.8	0.62984
R3	2008-11-13	2008-11-03	-62.1750969895	-58.894563693100004	135.0	10	0.4704	50.184	-0.03143999999999998
R3	2008-11-21	2008-11-13	-62.1750969895	-58.894563693100004	135.0	8	0.5092	47.04	0.03880000000000003
R3	2008-11-28	2008-11-21	-62.1750969895	-58.894563693100004	135.0	7	0.39116	50.92	-0.11804000000000002
R3	2008-12-05	2008-11-28	-62.1750969895	-58.894563693100004	135.0	7	0.30745	39.116	-0.08370999999999999
R3	2008-12-09	2008-12-05	-62.1750969895	-58.894563693100004	135.0	4	0.33604999999999996	30.745	0.02859999999999996
R3	2008-12-13	2008-12-09	-62.1750969895	-58.894563693100004	135.0	4	0.31489999999999996	33.605	-0.021149999999999985
R3	2008-12-19	2008-12-13	-62.1750969895	-58.894563693100004	135.0	6	0.25186	31.49	-0.06303999999999998
R3	2008-12-26	2008-12-19	-62.1750969895	-58.894563693100004	135.0	7	0.17242000000000002	25.186	-0.07944
R3	2009-01-02	2008-12-26	-62.1750969895	-58.894563693100004	135.0	7	0.18018	17.242	0.007759999999999998
R3	2009-01-09	2009-01-02	-62.1750969895	-58.894563693100004	135.0	7	0.046799999999999994	18.018	-0.13338
R3	2009-01-17	2009-01-09	-62.1750969895	-58.894563693100004	135.0	8	-0.12300000000000001	4.68	-0.1698
R3	2009-01-24	2009-01-17	-62.1750969895	-58.894563693100004	135.0	7	-0.17300000000000001	-12.3	-0.05
R3	2009-01-30	2009-01-24	-62.1750969895	-58.894563693100004	135.0	6	-0.41600000000000004	-17.3	-0.243
R3	2009-01-31	2009-01-30	-62.1750969895	-58.894563693100004	135.0	1	-0.41600000000000004	-41.6	-0.0
R3	2009-02-06	2009-01-31	-62.1750969895	-58.894563693100004	135.0	6	-0.446	-41.6	-0.03
R3	2009-02-13	2009-02-06	-62.1750969895	-58.894563693100004	135.0	7	-0.389	-44.6	0.05700000000000003
R3	2009-02-21	2009-02-13	-62.1750969895	-58.894563693100004	135.0	8	-0.41600000000000004	-38.9	-0.027000000000000027
R3	2009-02-28	2009-02-21	-62.1750969895	-58.894563693100004	135.0	7	-0.569	-41.6	-0.15299999999999997
R3	2009-03-01	2009-02-28	-62.1750969895	-58.894563693100004	135.0	1	-0.551	-56.9	0.01799999999999997
R3	2009-03-27	2009-03-01	-62.1750969895	-58.894563693100004	135.0	26	-0.884	-55.1	-0.333
R3	2009-11-12	2009-03-27	-62.1750969895	-58.894563693100004	135.0	230	0.7436	-88.4	1.6276
R3	2009-11-23	2009-11-12	-62.1750969895	-58.894563693100004	135.0	11	0.7839	74.36	0.04030000000000001
R3	2009-12-04	2009-11-23	-62.1750969895	-58.894563693100004	135.0	11	0.7252	78.39	-0.058700000000000044
R3	2009-12-07	2009-12-04	-62.1750969895	-58.894563693100004	135.0	3	0.7789	72.52	0.053700000000000046
R3	2009-12-13	2009-12-07	-62.1750969895	-58.894563693100004	135.0	6	0.7956	77.89	0.016700000000000017
R3	2009-12-21	2009-12-13	-62.1750969895	-58.894563693100004	135.0	8	0.693	79.56	-0.10260000000000005
R3	2009-12-28	2009-12-21	-62.1750969895	-58.894563693100004	135.0	7	0.5858	69.3	-0.10719999999999999
R3	2010-01-11	2009-12-28	-62.1750969895	-58.894563693100004	135.0	14	0.6165999999999999	58.58	0.030799999999999984
R3	2010-01-18	2010-01-11	-62.1750969895	-58.894563693100004	135.0	7	0.5618	61.66	-0.05479999999999997
R3	2010-01-25	2010-01-18	-62.1750969895	-58.894563693100004	135.0	7	0.45299999999999996	56.18	-0.10880000000000002
R3	2010-02-01	2010-01-25	-62.1750969895	-58.894563693100004	135.0	7	0.42719999999999997	45.3	-0.025799999999999983
R3	2010-02-15	2010-02-01	-62.1750969895	-58.894563693100004	135.0	14	0.41229999999999994	42.72	-0.014900000000000019
R3	2010-02-22	2010-02-15	-62.1750969895	-58.894563693100004	135.0	7	0.38630000000000003	41.23	-0.025999999999999943
R3	2010-03-01	2010-02-22	-62.1750969895	-58.894563693100004	135.0	7	0.405	38.63	0.018699999999999974
R3	2010-03-08	2010-03-01	-62.1750969895	-58.894563693100004	135.0	7	0.31010000000000004	40.5	-0.09489999999999998
R3	2010-03-15	2010-03-08	-62.1750969895	-58.894563693100004	135.0	7	0.272	31.01	-0.03810000000000002
R3	2010-03-23	2010-03-15	-62.1750969895	-58.894563693100004	135.0	8	0.3096	27.2	0.037600000000000015
R3	2010-03-29	2010-03-23	-62.1750969895	-58.894563693100004	135.0	6	0.3762	30.96	0.06659999999999996
R3	2010-04-05	2010-03-29	-62.1750969895	-58.894563693100004	135.0	7	0.3306	37.62	-0.04559999999999995
R3	2010-04-12	2010-04-05	-62.1750969895	-58.894563693100004	135.0	7	0.2565	33.06	-0.07410000000000004
R3	2010-04-14	2010-04-12	-62.1750969895	-58.894563693100004	135.0	2	0.26789999999999997	25.65	0.011400000000000006
R3	2010-04-20	2010-04-14	-62.1750969895	-58.894563693100004	135.0	6	0.2616	26.79	-0.00629999999999999
R3	2010-04-27	2010-04-20	-62.1750969895	-58.894563693100004	135.0	7	0.28	26.16	0.0184
R3	2010-05-13	2010-04-27	-62.1750969895	-58.894563693100004	135.0	16	0.29	28.0	0.01
R3	2010-05-20	2010-05-13	-62.1750969895	-58.894563693100004	135.0	7	0.32	29.0	0.03
R3	2010-11-09	2010-05-20	-62.1750969895	-58.894563693100004	135.0	173	0.9151	32.0	0.5951000000000001
R3	2010-11-29	2010-11-09	-62.1750969895	-58.894563693100004	135.0	20	0.8869	91.51	-0.028200000000000072
R3	2010-12-11	2010-11-29	-62.1750969895	-58.894563693100004	135.0	12	0.9361	88.69	0.049200000000000015
R3	2010-12-21	2010-12-11	-62.1750969895	-58.894563693100004	135.0	10	0.9875	93.61	0.05140000000000001
R3	2010-12-30	2010-12-21	-62.1750969895	-58.894563693100004	135.0	9	0.9559000000000001	98.75	-0.03159999999999997
R3	2011-01-07	2010-12-30	-62.1750969895	-58.894563693100004	135.0	8	0.7234	95.59	-0.2325
R3	2011-01-15	2011-01-07	-62.1750969895	-58.894563693100004	135.0	8	0.67	72.34	-0.05340000000000003
R3	2011-01-23	2011-01-15	-62.1750969895	-58.894563693100004	135.0	8	0.6674	67.0	-0.002600000000000051
R3	2011-01-31	2011-01-23	-62.1750969895	-58.894563693100004	135.0	8	0.6655	66.74	-0.0018999999999999772
R3	2011-02-07	2011-01-31	-62.1750969895	-58.894563693100004	135.0	7	0.6099	66.55	-0.055599999999999955
R3	2011-02-15	2011-02-07	-62.1750969895	-58.894563693100004	135.0	8	0.4582	60.99	-0.15170000000000003
R3	2011-02-25	2011-02-15	-62.1750969895	-58.894563693100004	135.0	10	0.2146	45.82	-0.24359999999999998
R3	2011-03-14	2011-02-25	-62.1750969895	-58.894563693100004	135.0	17	-0.08199999999999999	21.46	-0.2966
R3	2011-03-22	2011-03-14	-62.1750969895	-58.894563693100004	135.0	8	-0.1148	-8.2	-0.03280000000000001
R3	2011-04-06	2011-03-22	-62.1750969895	-58.894563693100004	135.0	15	0.11	-11.48	0.2248
R3	2011-04-24	2011-04-06	-62.1750969895	-58.894563693100004	135.0	18	0.1461	11.0	0.03609999999999999
R3	2011-05-10	2011-04-24	-62.1750969895	-58.894563693100004	135.0	16	0.17329999999999998	14.61	0.027199999999999988
R3	2011-05-24	2011-05-10	-62.1750969895	-58.894563693100004	135.0	14	0.1788	17.33	0.0055000000000000075
R3	2011-06-07	2011-05-24	-62.1750969895	-58.894563693100004	135.0	14	0.20579999999999998	17.88	0.026999999999999993
R3	2011-06-20	2011-06-07	-62.1750969895	-58.894563693100004	135.0	13	0.21350000000000002	20.58	0.0077000000000000315
R3	2011-07-05	2011-06-20	-62.1750969895	-58.894563693100004	135.0	15	0.2343	21.35	0.02079999999999998
R3	2011-07-19	2011-07-05	-62.1750969895	-58.894563693100004	135.0	14	0.2377	23.43	0.0033999999999999985
R3	2011-08-07	2011-07-19	-62.1750969895	-58.894563693100004	135.0	19	0.301	23.77	0.06330000000000002
R3	2011-08-22	2011-08-07	-62.1750969895	-58.894563693100004	135.0	15	0.3627	30.1	0.06170000000000002
R3	2011-09-06	2011-08-22	-62.1750969895	-58.894563693100004	135.0	15	0.39289999999999997	36.27	0.03019999999999996
R3	2011-09-22	2011-09-06	-62.1750969895	-58.894563693100004	135.0	16	0.4279	39.29	0.035
R3	2011-10-06	2011-09-22	-62.1750969895	-58.894563693100004	135.0	14	0.47850000000000004	42.79	0.05060000000000002
R3	2011-10-20	2011-10-06	-62.1750969895	-58.894563693100004	135.0	14	0.5119	47.85	0.033399999999999964
R3	2011-11-17	2011-10-20	-62.1750969895	-58.894563693100004	135.0	28	0.5953	51.19	0.08340000000000003
R3	2011-12-04	2011-11-17	-62.1750969895	-58.894563693100004	135.0	17	0.6154	59.53	0.02009999999999998
R3	2011-12-19	2011-12-04	-62.1750969895	-58.894563693100004	135.0	15	0.37939999999999996	61.54	-0.23600000000000002
R3	2012-01-07	2011-12-19	-62.1750969895	-58.894563693100004	135.0	19	0.2115	37.94	-0.1679
R3	2012-01-20	2012-01-07	-62.1750969895	-58.894563693100004	135.0	13	0.07400000000000001	21.15	-0.13749999999999998
R3	2012-02-04	2012-01-20	-62.1750969895	-58.894563693100004	135.0	15	0.0	7.4	-0.07400000000000001
R3	2012-02-19	2012-02-04	-62.1750969895	-58.894563693100004	135.0	15	-0.12300000000000001	0.0	-0.12300000000000001
R3	2012-03-04	2012-02-19	-62.1750969895	-58.894563693100004	135.0	14	-0.1968	-12.3	-0.07379999999999999
R3	2012-03-17	2012-03-04	-62.1750969895	-58.894563693100004	135.0	13	-0.3588	-19.68	-0.16200000000000003
R3	2012-03-30	2012-03-17	-62.1750969895	-58.894563693100004	135.0	13	-0.4128	-35.88	-0.053999999999999986
R4	2007-11-08	2007-11-08	-62.1738385449	-58.890720242200004	168.0	0	0.368	0.0	0.368
R4	2007-11-20	2007-11-08	-62.1738385449	-58.890720242200004	168.0	12	0.37200000000000005	36.8	0.0040000000000000565
R4	2007-12-09	2007-11-20	-62.1738385449	-58.890720242200004	168.0	19	0.43607999999999997	37.2	0.06407999999999994
R4	2007-12-18	2007-12-09	-62.1738385449	-58.890720242200004	168.0	9	0.40399999999999997	43.608	-0.032079999999999984
R4	2007-12-26	2007-12-18	-62.1738385449	-58.890720242200004	168.0	8	0.3696	40.4	-0.03439999999999998
R4	2008-01-05	2007-12-26	-62.1738385449	-58.890720242200004	168.0	10	0.235	36.96	-0.1346
R4	2008-01-12	2008-01-05	-62.1738385449	-58.890720242200004	168.0	7	0.21370999999999998	23.5	-0.021290000000000014
R4	2008-01-19	2008-01-12	-62.1738385449	-58.890720242200004	168.0	7	0.1736	21.371	-0.04010999999999999
R4	2008-01-29	2008-01-19	-62.1738385449	-58.890720242200004	168.0	10	-0.008	17.36	-0.1816
R4	2008-02-02	2008-01-29	-62.1738385449	-58.890720242200004	168.0	4	-0.032	-0.8	-0.024000000000000004
R4	2008-02-09	2008-02-02	-62.1738385449	-58.890720242200004	168.0	7	-0.016	-3.2	0.016
R4	2008-02-16	2008-02-09	-62.1738385449	-58.890720242200004	168.0	7	-0.14400000000000002	-1.6	-0.128
R4	2008-02-24	2008-02-16	-62.1738385449	-58.890720242200004	168.0	8	-0.242	-14.4	-0.09799999999999999
R4	2008-03-02	2008-02-24	-62.1738385449	-58.890720242200004	168.0	7	-0.278	-24.2	-0.03600000000000001
R4	2008-03-07	2008-03-02	-62.1738385449	-58.890720242200004	168.0	5	-0.32299999999999995	-27.8	-0.044999999999999964
R4	2008-03-09	2008-03-07	-62.1738385449	-58.890720242200004	168.0	2	-0.32299999999999995	-32.3	-0.0
R4	2008-11-03	2008-03-09	-62.1738385449	-58.890720242200004	168.0	239	0.32964	-32.3	0.65264
R4	2008-11-13	2008-11-03	-62.1738385449	-58.890720242200004	168.0	10	0.3528	32.964	0.023160000000000024
R4	2008-11-21	2008-11-13	-62.1738385449	-58.890720242200004	168.0	8	0.39128	35.28	0.038479999999999986
R4	2008-11-28	2008-11-21	-62.1738385449	-58.890720242200004	168.0	7	0.27940000000000004	39.128	-0.11188
R4	2008-12-05	2008-11-28	-62.1738385449	-58.890720242200004	168.0	7	0.23177	27.94	-0.04763000000000002
R4	2008-12-13	2008-12-05	-62.1738385449	-58.890720242200004	168.0	8	0.2444	23.177	0.012630000000000016
R4	2008-12-19	2008-12-13	-62.1738385449	-58.890720242200004	168.0	6	0.10279999999999999	24.44	-0.14160000000000003
R4	2008-12-26	2008-12-19	-62.1738385449	-58.890720242200004	168.0	7	0.11184	10.28	0.00904
R4	2009-01-02	2008-12-26	-62.1738385449	-58.890720242200004	168.0	7	0.10164	11.184	-0.010199999999999996
R4	2009-01-09	2009-01-02	-62.1738385449	-58.890720242200004	168.0	7	0.0	10.164	-0.10164
R4	2009-01-17	2009-01-09	-62.1738385449	-58.890720242200004	168.0	8	-0.0902	0.0	-0.0902
R4	2009-01-24	2009-01-17	-62.1738385449	-58.890720242200004	168.0	7	-0.12359999999999999	-9.02	-0.0334
R4	2009-01-30	2009-01-24	-62.1738385449	-58.890720242200004	168.0	6	-0.263	-12.36	-0.13940000000000002
R4	2009-01-31	2009-01-30	-62.1738385449	-58.890720242200004	168.0	1	-0.263	-26.3	-0.0
R4	2009-02-06	2009-01-31	-62.1738385449	-58.890720242200004	168.0	6	-0.287	-26.3	-0.023999999999999987
R4	2009-02-13	2009-02-06	-62.1738385449	-58.890720242200004	168.0	7	-0.36200000000000004	-28.7	-0.07500000000000004
R4	2009-02-21	2009-02-13	-62.1738385449	-58.890720242200004	168.0	8	-0.389	-36.2	-0.026999999999999958
R4	2009-02-28	2009-02-21	-62.1738385449	-58.890720242200004	168.0	7	-0.479	-38.9	-0.09
R4	2009-03-01	2009-02-28	-62.1738385449	-58.890720242200004	168.0	1	-0.479	-47.9	-0.0
R4	2009-03-27	2009-03-01	-62.1738385449	-58.890720242200004	168.0	26	-0.848	-47.9	-0.369
R4	2009-11-12	2009-03-27	-62.1738385449	-58.890720242200004	168.0	230	0.44520000000000004	-84.8	1.2932
R4	2009-11-18	2009-11-12	-62.1738385449	-58.890720242200004	168.0	6	0.4397	44.52	-0.005500000000000043
R4	2009-11-23	2009-11-18	-62.1738385449	-58.890720242200004	168.0	5	0.4536	43.97	0.013900000000000006
R4	2009-12-04	2009-11-23	-62.1738385449	-58.890720242200004	168.0	11	0.4865	45.36	0.03289999999999999
R4	2009-12-07	2009-12-04	-62.1738385449	-58.890720242200004	168.0	3	0.5324	48.65	0.04590000000000003
R4	2009-12-13	2009-12-07	-62.1738385449	-58.890720242200004	168.0	6	0.5253	53.24	-0.007100000000000008
R4	2009-12-21	2009-12-13	-62.1738385449	-58.890720242200004	168.0	8	0.44	52.53	-0.08530000000000001
R4	2009-12-28	2009-12-21	-62.1738385449	-58.890720242200004	168.0	7	0.36090000000000005	44.0	-0.07909999999999996
R4	2010-01-11	2009-12-28	-62.1738385449	-58.890720242200004	168.0	14	0.3478	36.09	-0.013100000000000023
R4	2010-01-18	2010-01-11	-62.1738385449	-58.890720242200004	168.0	7	0.2993	34.78	-0.048500000000000015
R4	2010-01-25	2010-01-18	-62.1738385449	-58.890720242200004	168.0	7	0.1832	29.93	-0.1161
R4	2010-02-01	2010-01-25	-62.1738385449	-58.890720242200004	168.0	7	0.19219999999999998	18.32	0.008999999999999985
R4	2010-02-15	2010-02-01	-62.1738385449	-58.890720242200004	168.0	14	0.168	19.22	-0.024199999999999982
R4	2010-02-22	2010-02-15	-62.1738385449	-58.890720242200004	168.0	7	0.1545	16.8	-0.013500000000000014
R4	2010-03-01	2010-02-22	-62.1738385449	-58.890720242200004	168.0	7	0.142	15.45	-0.0125
