time	smb	accum	melt	MO	ronoff
1959-01-31	-0.5183636363636362	0.028545968	0.5469096045981753	0.014890143347435894	0.5320194612507394
1959-02-28	-0.2928181818181818	0.039271977	0.3320901586169546	0.020398538019125143	0.31169162059782946
1959-03-31	-0.2940227272727272	0.058433175	0.3524559023597023	0.030294506164159418	0.3221613961955429
1959-04-30	0.2245227272727273	0.035337575	0.0	0.017820354570521165	0.0
1959-05-31	0.3709318181818182	0.06678447	0.0	0.03385397227127409	0.0
1959-06-30	0.2847402597402598	0.049225986	0.0	0.024682332207844406	0.0
1959-07-31	0.385	0.08796593	0.0	0.04333671154896561	0.0
1959-08-31	0.4061363636363637	0.076615825	0.0	0.03763749892157414	0.0
1959-09-30	0.23552272727272727	0.047919203	0.0	0.02413885017659234	0.0
1959-10-31	0.15213636363636363	0.05764357	0.0	0.029396018720084273	0.0
1959-11-30	0.06804545454545455	0.03196259	0.0	0.016335657818120748	0.0
1959-12-31	-0.2695909090909091	0.017765671	0.28735658010569487	0.009210841151016877	0.278145738954678
1960-01-31	-0.4874318181818182	0.018037727	0.5054695452844555	0.00942076886303639	0.49604877642141915
1960-02-29	-0.5102045454545454	0.06727533	0.5774798758788542	0.035107128123483405	0.5423727477553708
1960-03-31	-0.5270454545454547	0.02843597	0.5554814242707059	0.014858735185720218	0.5406226890849857
1960-04-30	0.3443181818181818	0.06648551	0.0	0.03367647207071659	0.0
1960-05-31	0.22854545454545458	0.0382804	0.0	0.019291707022458596	0.0
1960-06-30	0.21971753246753253	0.04078258	0.0	0.02037351647598767	0.0
1960-07-31	0.22206818181818183	0.044453774	0.0	0.022147878944498284	0.0
1960-08-31	0.14100000000000001	0.052858785	0.0	0.026552454212043722	0.0
1960-09-30	0.40693181818181823	0.09197139	0.0	0.046821821677844926	0.0
1960-10-31	0.20423636363636366	0.051573038	0.0	0.026215785673158794	0.0
1960-11-30	0.2605909090909091	0.059969522	0.0	0.030678485232320224	0.0
1960-12-31	-0.05784090909090909	0.018811235	0.07665214429524811	0.009734792684198907	0.0669173516110492
1961-01-31	-0.566840909090909	0.04974609	0.6165869977745142	0.026015430038021807	0.5905715677364924
1961-02-28	-0.5055454545454545	0.055113982	0.5606594369546933	0.028755221269638302	0.5319042156850551
1961-03-31	-0.23268181818181813	0.047817446	0.2804992644732648	0.024749027516737264	0.25575023695652754
1961-04-30	0.08711363636363635	0.031860664	0.0	0.016228828360658133	0.0
1961-05-31	0.3316818181818182	0.06276001	0.0	0.03168130480483208	0.0
1961-06-30	0.4248766233766234	0.0821368	0.0	0.041094045777266136	0.0
1961-07-31	0.18804545454545457	0.034785673	0.0	0.01727297194884907	0.0
1961-08-31	0.20034090909090913	0.03883092	0.0	0.019415436220919974	0.0
1961-09-30	0.2375909090909091	0.04163037	0.0	0.021091148735422713	0.0
1961-10-31	0.23156818181818178	0.08162579	0.0	0.04174979422190462	0.0
1961-11-30	0.014590909090909083	0.050084203	0.03549329439076511	0.025762283118414706	0.009731011272350404
1961-12-31	-0.10770454545454546	0.06526246	0.1729670046730475	0.033821164775766833	0.13914583989728066
1962-01-31	-0.5673636363636364	0.008744114	0.5761077504422177	0.004574158291990902	0.5715335921502268
1962-02-28	-0.45411363636363633	0.021646129	0.4757597653310407	0.011313665926257377	0.4644460994047833
1962-03-31	-0.40865909090909086	0.04422711	0.4528861992684277	0.02292441525949424	0.4299617840089335
1962-04-30	0.04570454545454545	0.034616753	0.0	0.017818638281925248	0.0
1962-05-31	0.18936363636363637	0.03586063	0.0	0.018253700968372265	0.0
1962-06-30	0.5027954545454545	0.095734164	0.0	0.048510585385759274	0.0
1962-07-31	0.20880454545454546	0.04777099	0.0	0.02406385392463368	0.0
1962-08-31	0.1740681818181818	0.035046846	0.0	0.01771938585090272	0.0
1962-09-30	0.31622727272727275	0.07647131	0.0	0.0386886928467281	0.0
1962-10-31	-0.03163636363636364	0.056128874	0.08776523805748333	0.028858218738231637	0.0589070193192517
1962-11-30	-0.03809090909090908	0.02966489	0.06775579993155868	0.015224172132582838	0.05253162779897584
1962-12-31	-0.22625	0.023854801	0.25010480143129826	0.012368841122344567	0.2377359603089537
1963-01-31	-0.5103636363636365	0.01336406	0.52372769621421	0.006983249872505676	0.5167444463417044
1963-02-28	-0.4464318181818182	0.057029396	0.5034612144773657	0.02970838627545348	0.4737528282019122
1963-03-31	-0.2284772727272727	0.063373245	0.29185051802613515	0.032771720541075924	0.25907879748505924
1963-04-30	0.3432954545454545	0.0650757	0.0	0.03288741246867309	0.0
1963-05-31	0.2516136363636364	0.06380389	0.0	0.03261969635626942	0.0
1963-06-30	0.23767207792207792	0.040661376	0.0	0.020191253527588687	0.0
1963-07-31	0.20073636363636363	0.05170746	0.0	0.025820900966336335	0.0
1963-08-31	0.2460909090909091	0.047256686	0.0	0.023493497724995104	0.0
1963-09-30	0.1743863636363636	0.03785292	0.0	0.01898170381950221	0.0
1963-10-31	0.3429545454545455	0.06400875	0.0	0.032135758845447	0.0
1963-11-30	-0.03309090909090909	0.038845826	0.07193673503127965	0.020002716037747073	0.051934018993532574
1963-12-31	-0.5191818181818181	0.037991118	0.5571729358678513	0.01975029739690543	0.5374226384709458
1964-01-31	-0.545409090909091	0.07444356	0.6198526472774419	0.038847463161084415	0.5810051841163575
1964-02-29	-0.4724545454545454	0.05321695	0.5256714945598082	0.027746244248701958	0.49792525031110624
1964-03-31	-0.3344999999999999	0.0335068	0.36800679948925963	0.017324707259644752	0.3506820922296149
1964-04-30	0.36047727272727276	0.07750024	0.0	0.0392877988434603	0.0
1964-05-31	0.2276590909090909	0.047740664	0.0	0.02418843138328251	0.0
